delta_wins,delta_losses,delta_draws,delta_height_in,delta_weight_lbs,delta_reach_in,delta_stat_reliability,delta_experience_log,delta_shrunk_win_rate,delta_shrunk_str_acc,delta_shrunk_str_def,delta_shrunk_td_acc,delta_shrunk_td_def,delta_shrunk_td_avg,delta_shrunk_sub_avg,delta_shrunk_slpm,delta_shrunk_sapm,delta_shrunk_strike_margin,stance_match,delta_schedule_strength,delta_schedule_std,delta_underdog_win_share,delta_favorite_loss_share,delta_lucky_finish_win_share,delta_unlucky_finish_loss_share,delta_upset_index,division_id,delta_recent_win_rate,delta_adj_win_rate,delta_adj_td_acc,delta_adj_td_def,delta_adj_str_acc,delta_adj_str_def,delta_adj_td_avg,delta_adj_sub_avg,abs_delta_wins,abs_delta_losses,abs_delta_draws,abs_delta_height_in,abs_delta_weight_lbs,abs_delta_reach_in,abs_delta_stat_reliability,abs_delta_experience_log,abs_delta_shrunk_win_rate,abs_delta_shrunk_str_acc,abs_delta_shrunk_str_def,abs_delta_shrunk_td_acc,abs_delta_shrunk_td_def,abs_delta_shrunk_td_avg,abs_delta_shrunk_sub_avg,abs_delta_shrunk_slpm,abs_delta_shrunk_sapm,abs_delta_shrunk_strike_margin,abs_delta_schedule_strength,abs_delta_schedule_std,abs_delta_underdog_win_share,abs_delta_favorite_loss_share,abs_delta_lucky_finish_win_share,abs_delta_unlucky_finish_loss_share,abs_delta_upset_index,abs_delta_recent_win_rate,abs_delta_adj_win_rate,abs_delta_adj_td_acc,abs_delta_adj_td_def,abs_delta_adj_str_acc,abs_delta_adj_str_def,abs_delta_adj_td_avg,abs_delta_adj_sub_avg,label
-1.0,-2.0,1.0,-4.0,0.0,-3.0,-0.02197802197802201,-0.10008345855698275,0.010989010989011061,-0.10021978021978023,-0.019890109890109975,-0.13747252747252747,-0.15494505494505484,-1.478791208791209,0.621978021978022,-0.2280219780219781,0.029010989010989086,-0.2570329670329672,0.0,-0.010989010989011061,0.0,0.0,0.0,0.0,0.0,-0.75,5.0,1.0,0.0,-0.13731184450841938,-0.15540226163169912,-0.1023264122744112,-0.02685669854865791,-1.441575133669644,0.5737929660247352,1.0,2.0,1.0,4.0,0.0,3.0,0.02197802197802201,0.10008345855698275,0.010989010989011061,0.10021978021978023,0.019890109890109975,0.13747252747252747,0.15494505494505484,1.478791208791209,0.621978021978022,0.2280219780219781,0.029010989010989086,0.2570329670329672,0.010989010989011061,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.13731184450841938,0.15540226163169912,0.1023264122744112,0.02685669854865791,1.441575133669644,0.5737929660247352,0
-3.0,1.0,0.0,-2.0,0.0,2.0,-0.049535603715170295,-0.18232155679395445,-0.08978328173374606,0.00845201238390092,-0.07941176470588235,0.04037151702786379,-0.30606811145510837,1.7617956656346747,-0.18761609907120746,-0.5636532507739935,-0.18380804953560315,-0.3798452012383904,0.0,0.05914602683178527,-0.03063725490196073,0.0,-1.0,0.0,0.0,-0.75,3.0,-0.5,-0.03274299458184249,0.07773186913729363,-0.276625915425237,0.05508681408449145,-0.03768718676370064,1.9837081323452528,-0.08853705734930206,3.0,1.0,0.0,2.0,0.0,2.0,0.049535603715170295,0.18232155679395445,0.08978328173374606,0.00845201238390092,0.07941176470588235,0.04037151702786379,0.30606811145510837,1.7617956656346747,0.18761609907120746,0.5636532507739935,0.18380804953560315,0.3798452012383904,0.05914602683178527,0.03063725490196073,0.5,1.0,0.0,0.0,1.0,0.5,0.03274299458184249,0.07773186913729363,0.276625915425237,0.05508681408449145,0.03768718676370064,1.9837081323452528,0.08853705734930206,1
2.0,1.0,0.0,-4.0,0.0,-1.0,0.04761904761904756,0.19415601444095776,0.005952380952380931,0.10333333333333333,0.024285714285714244,0.1819047619047619,0.3285714285714286,0.8276190476190477,0.44999999999999996,-0.3357142857142854,-1.106666666666667,0.7709523809523815,1.0,-0.005952380952380931,0.0,0.0,0.0,0.0,0.0,-0.75,5.0,1.0,0.0,0.16207880324254254,0.29037200367848975,0.08926996584843166,0.017324474352274633,0.7394845397941003,0.40289475237847927,2.0,1.0,0.0,4.0,0.0,1.0,0.04761904761904756,0.19415601444095776,0.005952380952380931,0.10333333333333333,0.024285714285714244,0.1819047619047619,0.3285714285714286,0.8276190476190477,0.44999999999999996,0.3357142857142854,1.106666666666667,0.7709523809523815,0.005952380952380931,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.16207880324254254,0.29037200367848975,0.08926996584843166,0.017324474352274633,0.7394845397941003,0.40289475237847927,0
5.0,-4.0,-1.0,1.0,0.0,2.0,0.0,0.0,0.13888888888888906,0.0855555555555556,0.015555555555555545,-0.17888888888888888,-0.17888888888888888,-2.0455555555555556,0.38888888888888895,-0.21777777777777763,-1.2911111111111113,1.0733333333333337,0.0,-0.14619883040935688,-0.0073099415204677665,0.0,0.0,0.0,0.0,-0.75,0.0,1.0,-0.006184787865459174,-0.24512729323219073,-0.27858405044724577,-0.0213864074113419,-0.09521981592177703,-2.4241046317974853,0.2135813409538545,5.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,0.13888888888888906,0.0855555555555556,0.015555555555555545,0.17888888888888888,0.17888888888888888,2.0455555555555556,0.38888888888888895,0.21777777777777763,1.2911111111111113,1.0733333333333337,0.14619883040935688,0.0073099415204677665,0.5,1.0,0.0,0.0,1.0,1.0,0.006184787865459174,0.24512729323219073,0.27858405044724577,0.0213864074113419,0.09521981592177703,2.4241046317974853,0.2135813409538545,0
1.0,-1.0,0.0,-4.0,0.0,-3.0,0.0,0.0,0.050000000000000044,0.0,0.01200000000000001,0.132,-0.30000000000000004,0.51,-0.8999999999999998,0.6419999999999999,0.5640000000000001,0.07799999999999985,0.0,-0.11184210526315796,0.061842105263157865,0.0,0.0,0.0,0.0,-0.75,7.0,1.0,-0.06278796641014084,0.08794895574604658,-0.34352078887007187,-0.0837045655546742,-0.06827666523675385,0.36369309297205316,-1.0143405515802395,1.0,1.0,0.0,4.0,0.0,3.0,0.0,0.0,0.050000000000000044,0.0,0.01200000000000001,0.132,0.30000000000000004,0.51,0.8999999999999998,0.6419999999999999,0.5640000000000001,0.07799999999999985,0.11184210526315796,0.061842105263157865,0.5,1.0,0.0,0.0,1.0,1.0,0.06278796641014084,0.08794895574604658,0.34352078887007187,0.0837045655546742,0.06827666523675385,0.36369309297205316,1.0143405515802395,0
-1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,-0.04761904761904756,-0.13619047619047625,0.1238095238095237,-0.018571428571428572,0.1980952380952381,-1.17,-0.18571428571428572,-0.6871428571428573,0.897619047619048,-1.5847619047619053,1.0,0.04761904761904756,0.0,0.0,0.0,0.0,0.0,-0.75,2.0,1.0,0.0,0.005295188174117116,0.23811902099756654,-0.10103613708626036,0.15855964091564467,-1.0463752283201075,-0.17036692386289984,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.04761904761904756,0.13619047619047625,0.1238095238095237,0.018571428571428572,0.1980952380952381,1.17,0.18571428571428572,0.6871428571428573,0.897619047619048,1.5847619047619053,0.04761904761904756,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.005295188174117116,0.23811902099756654,0.10103613708626036,0.15855964091564467,1.0463752283201075,0.17036692386289984,0
-2.0,-4.0,0.0,-6.0,0.0,-5.0,-0.13636363636363635,-0.5108256237659905,0.11363636363636365,0.021363636363636362,0.030000000000000027,0.3545454545454545,0.24681818181818183,0.29727272727272713,0.2704545454545454,0.8277272727272722,-0.001818181818181941,0.8295454545454541,0.0,-0.1731974921630094,0.059561128526645746,0.0,0.0,0.0,0.0,-0.75,6.0,1.0,-0.0647915385486394,0.21234574239072518,0.09892644912084375,-0.09357262198814031,-0.1130669182356695,-0.06599643382691234,0.1623198544692231,2.0,4.0,0.0,6.0,0.0,5.0,0.13636363636363635,0.5108256237659905,0.11363636363636365,0.021363636363636362,0.030000000000000027,0.3545454545454545,0.24681818181818183,0.29727272727272713,0.2704545454545454,0.8277272727272722,0.001818181818181941,0.8295454545454541,0.1731974921630094,0.059561128526645746,0.5,1.0,0.0,0.0,1.0,1.0,0.0647915385486394,0.21234574239072518,0.09892644912084375,0.09357262198814031,0.1130669182356695,0.06599643382691234,0.1623198544692231,0
2.0,3.0,0.0,1.0,0.0,1.0,0.06211180124223603,0.27193371548364187,-0.060559006211180155,-0.06832298136645959,-0.10093167701863359,-0.07453416149068331,0.162111801242236,-0.1357142857142859,0.406832298136646,-0.8139751552795036,1.0537267080745343,-1.8677018633540379,1.0,0.060559006211180155,0.0,0.0,0.0,0.0,0.0,-0.75,2.0,-1.0,0.0,-0.036215483580256946,0.2310764064262656,-0.030855231657308357,-0.05416557090206331,-0.022522066903144955,0.4468378073583929,2.0,3.0,0.0,1.0,0.0,1.0,0.06211180124223603,0.27193371548364187,0.060559006211180155,0.06832298136645959,0.10093167701863359,0.07453416149068331,0.162111801242236,0.1357142857142859,0.406832298136646,0.8139751552795036,1.0537267080745343,1.8677018633540379,0.060559006211180155,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.036215483580256946,0.2310764064262656,0.030855231657308357,0.05416557090206331,0.022522066903144955,0.4468378073583929,1
1.0,2.0,0.0,3.0,0.0,1.0,0.04013377926421402,0.17185025692665912,-0.0317725752508361,0.10434782608695653,0.12020066889632097,-0.03672240802675586,0.2774247491638796,-0.4931438127090302,-0.4053511705685619,3.4866220735785953,-0.5934782608695661,4.0801003344481614,0.0,0.0317725752508361,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,1.0,-1.1102230246251565e-16,-0.011302612652008992,0.2677700508115431,0.10805394713454936,0.12816095547900302,-0.36515200316737173,-0.33422747284266896,1.0,2.0,0.0,3.0,0.0,1.0,0.04013377926421402,0.17185025692665912,0.0317725752508361,0.10434782608695653,0.12020066889632097,0.03672240802675586,0.2774247491638796,0.4931438127090302,0.4053511705685619,3.4866220735785953,0.5934782608695661,4.0801003344481614,0.0317725752508361,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.1102230246251565e-16,0.011302612652008992,0.2677700508115431,0.10805394713454936,0.12816095547900302,0.36515200316737173,0.33422747284266896,0
-2.0,5.0,0.0,5.0,0.0,9.0,0.04013377926421402,0.17185025692665912,-0.16220735785953178,-0.06361204013377925,-0.05418060200668906,-0.17688963210702335,-0.14628762541806017,-2.33438127090301,-0.07123745819397992,0.48903010033444794,1.790468227424749,-1.301438127090301,0.0,0.14264214046822732,0.0195652173913044,0.0,0.0,0.0,0.0,-0.75,5.0,-1.0,-0.01637181017190159,-0.07226395737209351,-0.008302326847173136,0.04560094859880265,0.06129120637688118,-1.8174552635363264,-0.008683123024504802,2.0,5.0,0.0,5.0,0.0,9.0,0.04013377926421402,0.17185025692665912,0.16220735785953178,0.06361204013377925,0.05418060200668906,0.17688963210702335,0.14628762541806017,2.33438127090301,0.07123745819397992,0.48903010033444794,1.790468227424749,1.301438127090301,0.14264214046822732,0.0195652173913044,0.5,1.0,0.0,0.0,1.0,1.0,0.01637181017190159,0.07226395737209351,0.008302326847173136,0.04560094859880265,0.06129120637688118,1.8174552635363264,0.008683123024504802,1
-8.0,-3.0,1.0,-1.0,0.0,-3.0,-0.17429193899782136,-0.693147180559945,-0.05664488017429192,0.006906318082788687,0.07740740740740742,-0.14797385620915027,0.29917211328976046,1.0305446623093681,0.2379084967320261,0.38701525054466224,-0.7855119825708057,1.172527233115468,1.0,0.05664488017429192,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,1.0,0.0,-0.11287372984281785,0.3326804669051476,0.03997347935362949,0.11783486522504699,1.141061137912697,0.26290857566972137,8.0,3.0,1.0,1.0,0.0,3.0,0.17429193899782136,0.693147180559945,0.05664488017429192,0.006906318082788687,0.07740740740740742,0.14797385620915027,0.29917211328976046,1.0305446623093681,0.2379084967320261,0.38701525054466224,0.7855119825708057,1.172527233115468,0.05664488017429192,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.11287372984281785,0.3326804669051476,0.03997347935362949,0.11783486522504699,1.141061137912697,0.26290857566972137,0
6.0,-1.0,0.0,-1.0,0.0,1.0,0.04056795131845836,0.20479441264601306,0.07505070993914797,-0.0016227180527383367,0.0289655172413793,0.1371805273833671,0.2736105476673428,1.461338742393509,0.3363083164300201,-0.893265720081136,-0.7864300202839756,-0.10683569979716045,1.0,-0.07505070993914797,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,-1.0,-1.1102230246251565e-16,0.11162064271574484,0.22650693944874,-0.04745495432274549,-0.0277433489933967,1.355422938997649,0.23918709153373885,6.0,1.0,0.0,1.0,0.0,1.0,0.04056795131845836,0.20479441264601306,0.07505070993914797,0.0016227180527383367,0.0289655172413793,0.1371805273833671,0.2736105476673428,1.461338742393509,0.3363083164300201,0.893265720081136,0.7864300202839756,0.10683569979716045,0.07505070993914797,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.1102230246251565e-16,0.11162064271574484,0.22650693944874,0.04745495432274549,0.0277433489933967,1.355422938997649,0.23918709153373885,1
3.0,-2.0,0.0,-1.0,0.0,0.0,0.009852216748768461,0.04652001563489305,0.0775862068965516,0.0582266009852217,0.050591133004926014,0.0579310344827586,0.17330049261083746,1.543152709359606,-0.43004926108374386,-1.0299507389162565,-1.534384236453202,0.5044334975369456,0.0,-0.06200738916256143,-0.015578817733990113,-1.0,0.0,-1.0,0.0,-0.75,2.0,0.5,0.015540226163169968,0.027791997571581795,0.13462696962533538,0.019885365261798293,0.005293756352512946,1.4997227950353418,-0.5204036426093117,3.0,2.0,0.0,1.0,0.0,0.0,0.009852216748768461,0.04652001563489305,0.0775862068965516,0.0582266009852217,0.050591133004926014,0.0579310344827586,0.17330049261083746,1.543152709359606,0.43004926108374386,1.0299507389162565,1.534384236453202,0.5044334975369456,0.06200738916256143,0.015578817733990113,1.0,1.0,1.0,0.0,1.0,0.5,0.015540226163169968,0.027791997571581795,0.13462696962533538,0.019885365261798293,0.005293756352512946,1.4997227950353418,0.5204036426093117,0
17.0,6.0,0.0,4.0,36.0,1.0,0.09064039408866986,0.5996211225491219,-0.001477832512315258,-0.027694581280788277,0.07533004926108378,0.11023645320197051,0.06896551724137934,-3.959182266009852,-1.1707389162561577,2.03784236453202,1.1091625615763547,0.9286798029556653,1.0,0.0321674876847291,-0.030689655172413843,0.0,0.0,0.0,0.0,-0.75,8.0,1.0,0.033066743302597956,0.14262297992552808,0.10230113020885834,-0.0027256484950465287,0.10250676133942205,-4.051117325541957,-1.1965002434947414,17.0,6.0,0.0,4.0,36.0,1.0,0.09064039408866986,0.5996211225491219,0.001477832512315258,0.027694581280788277,0.07533004926108378,0.11023645320197051,0.06896551724137934,3.959182266009852,1.1707389162561577,2.03784236453202,1.1091625615763547,0.9286798029556653,0.0321674876847291,0.030689655172413843,0.5,1.0,0.0,0.0,1.0,1.0,0.033066743302597956,0.14262297992552808,0.10230113020885834,0.0027256484950465287,0.10250676133942205,4.051117325541957,1.1965002434947414,0
-2.0,6.0,0.0,6.0,0.0,7.0,0.04761904761904767,0.21130909366720685,-0.19047619047619047,-0.04428571428571432,-0.06190476190476191,0.03190476190476188,-0.0014285714285715567,0.03809523809523807,0.05476190476190476,-0.37380952380952337,-0.04952380952380997,-0.3242857142857134,0.0,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,-0.75,7.0,-1.0,1.1102230246251565e-16,0.1011841392401952,0.2137644443333816,0.09289601861983798,0.08633458979538844,0.2486436186107187,0.0984214323667428,2.0,6.0,0.0,6.0,0.0,7.0,0.04761904761904767,0.21130909366720685,0.19047619047619047,0.04428571428571432,0.06190476190476191,0.03190476190476188,0.0014285714285715567,0.03809523809523807,0.05476190476190476,0.37380952380952337,0.04952380952380997,0.3242857142857134,0.19047619047619047,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.1102230246251565e-16,0.1011841392401952,0.2137644443333816,0.09289601861983798,0.08633458979538844,0.2486436186107187,0.0984214323667428,1
7.0,5.0,0.0,-2.0,0.0,-3.0,0.15000000000000002,0.6539264674066638,-0.0625,-0.07200000000000001,0.12600000000000006,-0.12299999999999997,0.015000000000000013,-4.68,-0.5325,1.0740000000000007,1.9709999999999996,-0.8969999999999989,0.0,0.09196428571428572,-0.02946428571428572,0.0,0.0,0.0,0.0,-0.75,4.0,-1.0,0.03205171646153793,-0.08471495289082692,0.12035905163375105,-0.008694756538293547,0.20162407431635426,-4.396032127225975,-0.49656202666715593,7.0,5.0,0.0,2.0,0.0,3.0,0.15000000000000002,0.6539264674066638,0.0625,0.07200000000000001,0.12600000000000006,0.12299999999999997,0.015000000000000013,4.68,0.5325,1.0740000000000007,1.9709999999999996,0.8969999999999989,0.09196428571428572,0.02946428571428572,0.5,1.0,0.0,0.0,1.0,1.0,0.03205171646153793,0.08471495289082692,0.12035905163375105,0.008694756538293547,0.20162407431635426,4.396032127225975,0.49656202666715593,1
-2.0,-5.0,0.0,2.0,0.0,3.0,-0.061002178649237404,-0.30010459245033827,0.10130718954248374,0.08782135076252728,-0.06793028322440087,0.12422657952069721,0.32736383442265793,1.0266013071895426,-0.23856209150326807,1.5231808278867103,1.1659912854030496,0.35718954248366064,0.0,-0.10130718954248374,0.0,0.0,0.0,0.0,0.0,-0.75,6.0,1.0,0.0,0.06155599824574731,0.23977767694493324,0.013303426725595258,-0.14297233781462199,0.7793406492478769,-0.3360616228662846,2.0,5.0,0.0,2.0,0.0,3.0,0.061002178649237404,0.30010459245033827,0.10130718954248374,0.08782135076252728,0.06793028322440087,0.12422657952069721,0.32736383442265793,1.0266013071895426,0.23856209150326807,1.5231808278867103,1.1659912854030496,0.35718954248366064,0.10130718954248374,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.06155599824574731,0.23977767694493324,0.013303426725595258,0.14297233781462199,0.7793406492478769,0.3360616228662846,0
4.0,1.0,1.0,0.0,0.0,6.0,0.03947368421052633,0.2151113796169457,-0.013157894736842035,0.05565789473684213,-0.0007894736842105621,-0.0023684210526315197,0.20131578947368411,-1.4968421052631578,-0.3888157894736842,-1.0969736842105262,-0.9240789473684208,-0.17289473684210543,1.0,0.0015789473684210131,-0.011578947368421022,0.0,0.0,0.0,0.0,-0.75,4.0,1.0,-0.012595762258569287,-0.0014656886991790685,0.22019682566571575,0.06159327744440379,0.0003664221747945451,-1.6218532497993077,-0.4219007821972599,4.0,1.0,1.0,0.0,0.0,6.0,0.03947368421052633,0.2151113796169457,0.013157894736842035,0.05565789473684213,0.0007894736842105621,0.0023684210526315197,0.20131578947368411,1.4968421052631578,0.3888157894736842,1.0969736842105262,0.9240789473684208,0.17289473684210543,0.0015789473684210131,0.011578947368421022,0.5,1.0,0.0,0.0,1.0,1.0,0.012595762258569287,0.0014656886991790685,0.22019682566571575,0.06159327744440379,0.0003664221747945451,1.6218532497993077,0.4219007821972599,0
5.0,-3.0,0.0,3.0,-20.0,2.0,0.030303030303030276,0.1251631429540061,0.1553030303030304,-0.04878787878787871,0.26333333333333336,0.4484848484848485,-0.01818181818181816,3.7933333333333334,1.656060606060606,-0.14969696969696944,-0.4899999999999993,0.3403030303030299,1.0,-0.1553030303030304,0.0,0.0,0.0,0.0,0.0,-0.75,8.0,1.0,0.0,0.3828232683508968,-0.06592823220738753,-0.1678972313548135,0.19800445739618722,3.4111267344102303,1.499867282718066,5.0,3.0,0.0,3.0,20.0,2.0,0.030303030303030276,0.1251631429540061,0.1553030303030304,0.04878787878787871,0.26333333333333336,0.4484848484848485,0.01818181818181816,3.7933333333333334,1.656060606060606,0.14969696969696944,0.4899999999999993,0.3403030303030299,0.1553030303030304,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.3828232683508968,0.06592823220738753,0.1678972313548135,0.19800445739618722,3.4111267344102303,1.499867282718066,0
12.0,4.0,0.0,-5.0,0.0,-5.0,0.1777777777777778,0.8023464725249374,0.022222222222222365,0.0004444444444444695,0.04022222222222227,0.0693333333333333,0.10111111111111115,-0.14600000000000013,0.32666666666666666,-1.1786666666666665,-0.5973333333333333,-0.5813333333333333,0.0,-0.022222222222222365,0.0,0.0,0.0,0.0,0.0,-0.75,3.0,1.0,0.0,0.057372212738695305,0.0833186347918693,-0.01579347429323652,0.024657158845562854,-0.19741842866545545,0.32715053893132506,12.0,4.0,0.0,5.0,0.0,5.0,0.1777777777777778,0.8023464725249374,0.022222222222222365,0.0004444444444444695,0.04022222222222227,0.0693333333333333,0.10111111111111115,0.14600000000000013,0.32666666666666666,1.1786666666666665,0.5973333333333333,0.5813333333333333,0.022222222222222365,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.057372212738695305,0.0833186347918693,0.01579347429323652,0.024657158845562854,0.19741842866545545,0.32715053893132506,0
-16.0,-9.0,0.0,5.0,4.0,-3.0,-0.30487804878048785,-1.329135947279942,0.02896341463414631,0.033902439024390274,0.13292682926829275,0.4408536585365854,0.4012195121951221,1.9603658536585364,0.10670731707317074,0.650121951219512,-2.247926829268293,2.898048780487805,0.0,-0.02896341463414631,0.0,0.0,0.0,0.0,0.0,-0.75,8.0,1.0,0.0,0.417968912138201,0.3664745407686566,0.01280173508929433,0.11028506843765068,1.8634373632568542,0.09905314887744078,16.0,9.0,0.0,5.0,4.0,3.0,0.30487804878048785,1.329135947279942,0.02896341463414631,0.033902439024390274,0.13292682926829275,0.4408536585365854,0.4012195121951221,1.9603658536585364,0.10670731707317074,0.650121951219512,2.247926829268293,2.898048780487805,0.02896341463414631,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.417968912138201,0.3664745407686566,0.01280173508929433,0.11028506843765068,1.8634373632568542,0.09905314887744078,0
5.0,0.0,0.0,2.0,0.0,6.0,0.07326007326007322,0.30538164955118186,0.0641025641025641,-0.06890109890109891,-0.05791208791208802,-0.042271062271062254,0.16688644688644694,0.77010989010989,0.11282051282051286,0.53985347985348,1.016117216117216,-0.4762637362637361,0.0,-0.0641025641025641,0.0,0.0,0.0,0.0,0.0,-0.75,1.0,-1.0,-1.1102230246251565e-16,-0.07562910066076028,0.10500942568036009,-0.10328273388445242,-0.1105879684056007,0.5595012708524525,0.09669474057083507,5.0,0.0,0.0,2.0,0.0,6.0,0.07326007326007322,0.30538164955118186,0.0641025641025641,0.06890109890109891,0.05791208791208802,0.042271062271062254,0.16688644688644694,0.77010989010989,0.11282051282051286,0.53985347985348,1.016117216117216,0.4762637362637361,0.0641025641025641,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.1102230246251565e-16,0.07562910066076028,0.10500942568036009,0.10328273388445242,0.1105879684056007,0.5595012708524525,0.09669474057083507,1
-6.0,-4.0,0.0,0.0,0.0,3.0,-0.1333333333333333,-0.5705448584676129,0.033333333333333215,-0.021333333333333315,0.038000000000000034,0.024666666666666615,-0.5066666666666667,0.8926666666666669,2.3266666666666667,-1.2720000000000002,-1.5940000000000003,0.32200000000000006,1.0,-0.033333333333333215,0.0,0.0,0.0,0.0,0.0,-0.75,0.0,-1.0,1.1102230246251565e-16,0.007252105542812692,-0.5260193887053425,-0.04486635962486735,0.012280232052496176,0.8223887685549524,2.2452518760547893,6.0,4.0,0.0,0.0,0.0,3.0,0.1333333333333333,0.5705448584676129,0.033333333333333215,0.021333333333333315,0.038000000000000034,0.024666666666666615,0.5066666666666667,0.8926666666666669,2.3266666666666667,1.2720000000000002,1.5940000000000003,0.32200000000000006,0.033333333333333215,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.1102230246251565e-16,0.007252105542812692,0.5260193887053425,0.04486635962486735,0.012280232052496176,0.8223887685549524,2.2452518760547893,1
-5.0,-3.0,0.0,2.0,0.0,3.0,-0.047302291204730285,-0.2682639865946794,0.025868440502586854,-0.041662971175166263,-0.003791574279379095,-0.10037694013303777,-0.11932002956393206,0.7358167036215815,-0.4142645971914266,-0.8290909090909091,-0.9413008130081302,0.11220990391722108,0.0,0.0011350438179706934,0.027003484320557547,0.0,0.0,0.0,0.0,-0.75,6.0,-1.0,0.029671533078237666,-0.10978122666305756,-0.1303709734684066,-0.04500118707117495,-0.0033729833086357797,0.8121500604929555,-0.45430754298449594,5.0,3.0,0.0,2.0,0.0,3.0,0.047302291204730285,0.2682639865946794,0.025868440502586854,0.041662971175166263,0.003791574279379095,0.10037694013303777,0.11932002956393206,0.7358167036215815,0.4142645971914266,0.8290909090909091,0.9413008130081302,0.11220990391722108,0.0011350438179706934,0.027003484320557547,0.5,1.0,0.0,0.0,1.0,1.0,0.029671533078237666,0.10978122666305756,0.1303709734684066,0.04500118707117495,0.0033729833086357797,0.8121500604929555,0.45430754298449594,1
15.0,13.0,-1.0,2.0,0.0,8.0,0.17647058823529416,0.9509762898620449,-0.0808823529411764,0.013725490196078494,-0.04882352941176482,-0.0715686274509803,0.27294117647058835,-0.7476470588235292,-0.17352941176470593,0.2658823529411758,-0.013333333333332753,0.27921568627450855,1.0,0.0808823529411764,0.0,0.0,0.0,0.0,0.0,-0.75,5.0,-1.0,0.0,-0.01956409518167257,0.3148266994468071,0.06923864818080755,0.015144102751167399,-0.5780710207435104,-0.10202717111702087,15.0,13.0,1.0,2.0,0.0,8.0,0.17647058823529416,0.9509762898620449,0.0808823529411764,0.013725490196078494,0.04882352941176482,0.0715686274509803,0.27294117647058835,0.7476470588235292,0.17352941176470593,0.2658823529411758,0.013333333333332753,0.27921568627450855,0.0808823529411764,0.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.01956409518167257,0.3148266994468071,0.06923864818080755,0.015144102751167399,0.5780710207435104,0.10202717111702087,1
9.0,10.0,1.0,0.0,0.0,2.0,0.1515151515151516,0.7777045685880082,-0.13636363636363646,0.0030303030303029943,-0.13424242424242427,0.1681818181818182,-0.06333333333333324,0.1378787878787877,0.6015151515151516,-0.21272727272727288,1.0581818181818186,-1.2709090909090914,0.0,0.15266798418972338,0.016304347826086973,0.0,0.0,0.0,0.0,-0.75,2.0,-1.0,0.014511377197821695,0.23564326735603525,0.09642003960330436,0.10596530104898255,-0.006750477689060785,0.25215398985666776,0.6943962718365054,9.0,10.0,1.0,0.0,0.0,2.0,0.1515151515151516,0.7777045685880082,0.13636363636363646,0.0030303030303029943,0.13424242424242427,0.1681818181818182,0.06333333333333324,0.1378787878787877,0.6015151515151516,0.21272727272727288,1.0581818181818186,1.2709090909090914,0.15266798418972338,0.016304347826086973,0.5,1.0,0.0,0.0,1.0,1.0,0.014511377197821695,0.23564326735603525,0.09642003960330436,0.10596530104898255,0.006750477689060785,0.25215398985666776,0.6943962718365054,1
-1.0,-2.0,0.0,0.0,0.0,-3.0,-0.04013377926421402,-0.17185025692665912,0.04682274247491647,-0.0195652173913044,0.09943143812709021,-0.10023411371237456,0.07224080267558541,-1.0641471571906354,-0.4013377926421404,1.290301003344482,-0.07715719063545201,1.367458193979934,1.0,-0.04682274247491647,0.0,0.0,0.0,0.0,0.0,-0.75,1.0,1.0,1.1102230246251565e-16,-0.12927666402405114,0.024739624259762172,-0.05020688452716443,0.06437153214255753,-1.2133087882062168,-0.43852196727107784,1.0,2.0,0.0,0.0,0.0,3.0,0.04013377926421402,0.17185025692665912,0.04682274247491647,0.0195652173913044,0.09943143812709021,0.10023411371237456,0.07224080267558541,1.0641471571906354,0.4013377926421404,1.290301003344482,0.07715719063545201,1.367458193979934,0.04682274247491647,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.1102230246251565e-16,0.12927666402405114,0.024739624259762172,0.05020688452716443,0.06437153214255753,1.2133087882062168,0.43852196727107784,0
